date,nav,amfi_code,scheme_name
26-12-2018,23.64020,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-12-2018,23.68530,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-12-2018,23.89790,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-12-2018,24.07530,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-12-2018,24.16160,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-12-2018,24.02030,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-12-2018,24.11460,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-12-2018,24.15370,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-12-2018,24.19800,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-12-2018,24.04390,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-12-2018,23.82080,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-12-2018,23.74400,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-12-2018,23.97020,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-12-2018,23.91160,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-12-2018,23.95980,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-12-2018,24.22820,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-12-2018,24.20180,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-11-2018,24.15320,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-11-2018,24.04300,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-11-2018,23.87690,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-11-2018,23.79840,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-11-2018,23.61780,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-11-2018,23.59000,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-11-2018,23.51400,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-11-2018,23.53920,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-11-2018,23.84120,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-11-2018,23.83170,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-11-2018,23.60720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-11-2018,23.52270,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-11-2018,23.52160,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-11-2018,23.62860,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-11-2018,23.70500,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-11-2018,23.53840,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-11-2018,23.75990,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-11-2018,23.83640,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-11-2018,23.83880,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
31-10-2018,23.62790,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-10-2018,23.34720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-10-2018,23.49890,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-10-2018,23.42480,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-10-2018,23.29090,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-10-2018,23.63590,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-10-2018,23.63420,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-10-2018,23.69980,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-10-2018,23.83730,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-10-2018,24.12260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-10-2018,24.11220,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-10-2018,24.06840,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-10-2018,23.90400,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-10-2018,23.77320,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-10-2018,24.21820,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-10-2018,24.02590,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-10-2018,24.04560,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-10-2018,24.35390,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-10-2018,24.76450,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-10-2018,24.89450,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-10-2018,25.01110,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-09-2018,25.09270,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-09-2018,25.10330,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-09-2018,25.29720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-09-2018,25.29600,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-09-2018,25.25040,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-09-2018,25.47790,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-09-2018,25.54360,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-09-2018,25.56310,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-09-2018,25.74860,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-09-2018,25.92120,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-09-2018,25.86160,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-09-2018,25.88900,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-09-2018,25.97840,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-09-2018,26.11590,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-09-2018,26.08220,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-09-2018,25.98450,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-09-2018,26.23160,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-09-2018,26.33990,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
31-08-2018,26.46970,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-08-2018,26.51610,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-08-2018,26.45290,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-08-2018,26.42400,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-08-2018,26.25720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-08-2018,26.06190,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-08-2018,26.09690,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-08-2018,26.04740,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-08-2018,26.04230,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-08-2018,26.04260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-08-2018,26.01850,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-08-2018,25.93120,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-08-2018,25.76080,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-08-2018,25.90920,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-08-2018,26.00320,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-08-2018,25.98680,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-08-2018,25.95080,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-08-2018,25.83490,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-08-2018,25.77200,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-08-2018,25.49750,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-08-2018,25.49460,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
31-07-2018,25.46670,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-07-2018,25.51390,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-07-2018,25.61630,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-07-2018,25.80700,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-07-2018,25.68470,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-07-2018,25.57620,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-07-2018,25.46320,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-07-2018,25.45100,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-07-2018,25.29600,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-07-2018,25.29530,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-07-2018,25.20350,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-07-2018,25.16690,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-07-2018,25.32570,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-07-2018,25.30930,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-07-2018,25.30640,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-07-2018,25.36570,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-07-2018,25.26100,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-07-2018,25.06130,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-07-2018,24.82730,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-07-2018,24.77560,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-07-2018,24.56600,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-07-2018,24.48700,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-06-2018,24.48940,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-06-2018,24.30440,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-06-2018,24.62890,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-06-2018,24.76930,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-06-2018,25.02900,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-06-2018,24.98860,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-06-2018,25.01510,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-06-2018,24.94420,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-06-2018,24.94040,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-06-2018,24.94310,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-06-2018,24.86940,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-06-2018,24.82970,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-06-2018,24.79970,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-06-2018,24.81780,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-06-2018,24.60820,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-06-2018,24.48810,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-06-2018,24.35530,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-06-2018,24.23720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-06-2018,24.15230,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-06-2018,24.25930,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-06-2018,24.26550,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
31-05-2018,24.29300,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-05-2018,24.29460,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-05-2018,24.29440,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-05-2018,24.31550,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-05-2018,24.29800,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-05-2018,24.20170,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-05-2018,24.19050,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-05-2018,24.26930,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-05-2018,24.01170,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-05-2018,24.28850,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-05-2018,24.37480,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-05-2018,24.27660,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-05-2018,24.29090,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-05-2018,24.23660,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-05-2018,24.19260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-05-2018,24.04600,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-05-2018,24.02250,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-05-2018,23.98500,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-05-2018,23.94460,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-05-2018,23.82010,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-05-2018,23.88230,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-05-2018,23.95070,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-04-2018,24.10460,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-04-2018,23.98220,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-04-2018,23.69700,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-04-2018,23.68170,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-04-2018,23.87810,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-04-2018,23.77610,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-04-2018,23.84800,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-04-2018,23.76850,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-04-2018,23.78850,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-04-2018,23.74190,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-04-2018,23.68840,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-04-2018,23.63010,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-04-2018,23.57540,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-04-2018,23.55950,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-04-2018,23.49900,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-04-2018,23.46440,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-04-2018,23.45510,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-04-2018,23.23770,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-04-2018,23.04480,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-04-2018,23.06640,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-04-2018,23.11210,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-03-2018,22.92480,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-03-2018,23.17450,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-03-2018,23.05840,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-03-2018,22.99440,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-03-2018,23.32150,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-03-2018,23.41880,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-03-2018,23.46150,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-03-2018,23.63660,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-03-2018,23.83900,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-03-2018,23.98560,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-03-2018,23.93000,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-03-2018,24.07710,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-03-2018,24.02990,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-03-2018,23.82260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-03-2018,23.81230,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-03-2018,23.72730,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-03-2018,23.81030,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-03-2018,23.78700,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-03-2018,24.02470,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-02-2018,24.15800,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-02-2018,24.30720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-02-2018,24.23500,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-02-2018,24.05260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-02-2018,23.88100,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-02-2018,23.85170,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-02-2018,23.86430,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-02-2018,23.84720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-02-2018,23.89650,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-02-2018,23.92350,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-02-2018,23.90280,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-02-2018,23.73300,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-02-2018,23.60620,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-02-2018,23.89530,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-02-2018,23.75220,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-02-2018,23.51550,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-02-2018,23.94460,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-02-2018,24.30260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-02-2018,24.61480,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
31-01-2018,24.65260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-01-2018,24.75860,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-01-2018,24.86290,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-01-2018,24.88380,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-01-2018,24.92790,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-01-2018,24.89680,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-01-2018,24.76450,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-01-2018,24.68040,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-01-2018,24.54780,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-01-2018,24.56580,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-01-2018,24.48980,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-01-2018,24.54050,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-01-2018,24.51790,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-01-2018,24.44030,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-01-2018,24.45270,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-01-2018,24.38900,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-01-2018,24.38250,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-01-2018,24.26020,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-01-2018,24.06920,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-01-2018,23.96240,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-01-2018,23.88670,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-01-2018,24.00220,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-12-2017,24.01550,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-12-2017,23.91200,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-12-2017,23.83660,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-12-2017,23.92160,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-12-2017,23.85910,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-12-2017,23.89110,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-12-2017,23.93130,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-12-2017,23.99150,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-12-2017,23.86820,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-12-2017,23.75480,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-12-2017,23.62010,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-12-2017,23.59630,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-12-2017,23.59010,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-12-2017,23.64450,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-12-2017,23.67630,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-12-2017,23.45900,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-12-2017,23.33600,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-12-2017,23.37450,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-12-2017,23.39900,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-12-2017,23.41400,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-11-2017,23.42620,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-11-2017,23.49410,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-11-2017,23.53100,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-11-2017,23.47060,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-11-2017,23.40310,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-11-2017,23.37920,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-11-2017,23.44250,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-11-2017,23.37720,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-11-2017,23.24860,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-11-2017,23.19860,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-11-2017,23.10710,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-11-2017,23.16280,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-11-2017,23.25930,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-11-2017,23.29870,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-11-2017,23.35150,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-11-2017,23.22990,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
08-11-2017,23.16680,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
07-11-2017,23.17120,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-11-2017,23.24930,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-11-2017,23.22300,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
02-11-2017,23.23890,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
01-11-2017,23.22670,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
31-10-2017,23.16780,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
30-10-2017,23.13260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-10-2017,22.90430,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-10-2017,22.85180,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-10-2017,22.84010,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
24-10-2017,22.82600,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
23-10-2017,22.91470,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-10-2017,22.83180,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
17-10-2017,22.89270,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
16-10-2017,22.92300,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-10-2017,22.90320,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-10-2017,22.84590,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
11-10-2017,22.71010,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
10-10-2017,22.71680,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
09-10-2017,22.59130,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
06-10-2017,22.59170,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
05-10-2017,22.50290,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
04-10-2017,22.54660,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
03-10-2017,22.58100,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
29-09-2017,22.49440,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
28-09-2017,22.40260,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
27-09-2017,22.18020,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
26-09-2017,22.23820,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
25-09-2017,22.18970,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
22-09-2017,22.25530,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
21-09-2017,22.55150,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
20-09-2017,22.47480,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
19-09-2017,22.49380,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
18-09-2017,22.46780,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
15-09-2017,22.35490,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
14-09-2017,22.30800,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
13-09-2017,22.28600,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
12-09-2017,22.40670,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth
